Region,ID,Species,State,ACTIVITY,LOCAL_QUALIFIER,nPlanted,nSurvived,Seedlot,Year_COMPLETED,FirstPlantingDate,LastPlantingDate,NurseryCode,SeedStock2023,SeedStockUnits,SeedLAT,SeedLONG,Elevation_PlantingLoc,PlantedElevation,SeedElevation,centroid_PlantingLoc,aet_Planting,aet_Seed,def_Planting,def_Seed,tmax_Planting,tmax_Seed,tmin_Planting,tmin_Seed,Elev_Diff,CWD_Diff,AET_Diff,Tmax_Diff,Tmin_Diff,centroid_PlantingLoc_LONG,centroid_PlantingLoc_LAT,GeographicalDistance_km
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,38052,lbs,48.22374,-116.4121,2542.84,2542.84,711.67,"c(-105.473358999986, 39.9770279974287)",420.0749969482422,513.5,495.7750015258789,296.5,24.510000228881836,27.579999923706055,-10.207499742507935,-4.539999961853027,558.140616,199.2750015258789,-93.42500305175781,-3.0699996948242188,-5.667499780654907,-105.473358999986,39.9770279974287,1265.4079988404596
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP104920821401,NA,NA,NA,NA,38052,lbs,48.22374,-116.4121,2546.23,2546.23,711.67,"c(-105.473589000008, 39.9774369974046)",420.0749969482422,513.5,495.7750015258789,296.5,24.510000228881836,27.579999923706055,-10.207499742507935,-4.539999961853027,559.173888,199.2750015258789,-93.42500305175781,-3.0699996948242188,-5.667499780654907,-105.473589000008,39.9774369974046,1265.3604843200487
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,38052,lbs,48.22374,-116.4121,2546.23,2546.23,711.67,"c(-105.473589000008, 39.9774369974046)",420.0749969482422,513.5,495.7750015258789,296.5,24.510000228881836,27.579999923706055,-10.207499742507935,-4.539999961853027,559.173888,199.2750015258789,-93.42500305175781,-3.0699996948242188,-5.667499780654907,-105.473589000008,39.9774369974046,1265.3604843200487
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP104920821401,NA,NA,NA,NA,38052,lbs,48.22374,-116.4121,2546.01,2546.01,711.67,"c(-105.46866300001, 39.9806949974032)",421.1000061035156,513.5,486.70001220703125,296.5,24.610000610351562,27.579999923706055,-10.25,-4.539999961853027,559.106832,190.20001220703125,-92.399993896484375,-2.969999313354492,-5.710000038146973,-105.46866300001,39.9806949974032,1265.3518722205797
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,38052,lbs,48.22374,-116.4121,2546.01,2546.01,711.67,"c(-105.46866300001, 39.9806949974032)",421.1000061035156,513.5,486.70001220703125,296.5,24.610000610351562,27.579999923706055,-10.25,-4.539999961853027,559.106832,190.20001220703125,-92.399993896484375,-2.969999313354492,-5.710000038146973,-105.46866300001,39.9806949974032,1265.3518722205797
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP104920821401,NA,NA,NA,NA,38052,lbs,48.22374,-116.4121,2540.8,2540.8,711.67,"c(-105.471870999991, 39.9795909974324)",420.5,513.5,490.8999938964844,296.5,24.510000228881836,27.579999923706055,-10.210000038146973,-4.539999961853027,557.5188240000001,194.39999389648438,-93,-3.0699996948242188,-5.670000076293945,-105.471870999991,39.9795909974324,1265.2705528064557
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,38052,lbs,48.22374,-116.4121,2540.8,2540.8,711.67,"c(-105.471870999991, 39.9795909974324)",420.5,513.5,490.8999938964844,296.5,24.510000228881836,27.579999923706055,-10.210000038146973,-4.539999961853027,557.5188240000001,194.39999389648438,-93,-3.0699996948242188,-5.670000076293945,-105.471870999991,39.9795909974324,1265.2705528064557
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP104920821401,NA,NA,NA,NA,38052,lbs,48.22374,-116.4121,2526.96,2526.96,711.67,"c(-105.474869000021, 39.979371997408)",418.79998779296875,513.5,488.20001220703125,296.5,24.600000381469727,27.579999923706055,-10.229999542236328,-4.539999961853027,553.300392,191.70001220703125,-94.70001220703125,-2.979999542236328,-5.689999580383301,-105.474869000021,39.979371997408,1265.1251961212558
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,38052,lbs,48.22374,-116.4121,2526.96,2526.96,711.67,"c(-105.474869000021, 39.979371997408)",418.79998779296875,513.5,488.20001220703125,296.5,24.600000381469727,27.579999923706055,-10.229999542236328,-4.539999961853027,553.300392,191.70001220703125,-94.70001220703125,-2.979999542236328,-5.689999580383301,-105.474869000021,39.979371997408,1265.1251961212558
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2482.16,2482.16,969.6,"c(-105.465703000013, 39.9768539974259)",426.29998779296875,486.29998779296875,521.5,226.89999389648438,24.799999237060547,27.270000457763672,-10.079999923706055,-8.890000343322754,461.02828800000003,294.6000061035156,-60,-2.470001220703125,-1.1899995803833008,-105.465703000013,39.9768539974259,1220.0906556557811
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2532.46,2532.46,969.6,"c(-105.470621999994, 39.9769869974347)",422.8999938964844,486.29998779296875,504.8999938964844,226.89999389648438,24.610000610351562,27.270000457763672,-10.210000038146973,-8.890000343322754,476.3597280000001,278,-63.399993896484375,-2.6599998474121094,-1.3199996948242188,-105.470621999994,39.9769869974347,1219.8424124598182
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2542.84,2542.84,969.6,"c(-105.473358999986, 39.9770279974287)",420.0749969482422,486.29998779296875,495.7750015258789,226.89999389648438,24.510000228881836,27.270000457763672,-10.207499742507935,-8.890000343322754,479.5235520000001,268.87500762939453,-66.22499084472656,-2.760000228881836,-1.3174993991851807,-105.473358999986,39.9770279974287,1219.7073570349362
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2543.29,2543.29,969.6,"c(-105.470515000043, 39.9785239974327)",422.29998779296875,486.29998779296875,494.70001220703125,226.89999389648438,24.610000610351562,27.270000457763672,-10.199999809265137,-8.890000343322754,479.66071200000005,267.8000183105469,-64,-2.6599998474121094,-1.3099994659423828,-105.470515000043,39.9785239974327,1219.7060669429384
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2534.35,2534.35,969.6,"c(-105.468931999982, 39.9794059974116)",421.875,486.29998779296875,491.8500061035156,226.89999389648438,24.610000610351562,27.270000457763672,-10.240000009536743,-8.890000343322754,476.93580000000003,264.95001220703125,-64.42498779296875,-2.6599998474121094,-1.3499996662139893,-105.468931999982,39.9794059974116,1219.70083538858
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2539.92,2539.92,969.6,"c(-105.465933999995, 39.9810509974387)",421.6000061035156,486.29998779296875,488.20001220703125,226.89999389648438,24.520000457763672,27.270000457763672,-10.300000190734863,-8.890000343322754,478.63353600000005,261.3000183105469,-64.699981689453125,-2.75,-1.4099998474121094,-105.465933999995,39.9810509974387,1219.6933154817254
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2546.23,2546.23,969.6,"c(-105.473589000008, 39.9774369974046)",420.0749969482422,486.29998779296875,495.7750015258789,226.89999389648438,24.510000228881836,27.270000457763672,-10.207499742507935,-8.890000343322754,480.55682400000006,268.87500762939453,-66.22499084472656,-2.760000228881836,-1.3174993991851807,-105.473589000008,39.9774369974046,1219.6586740344644
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2546.01,2546.01,969.6,"c(-105.46866300001, 39.9806949974032)",421.1000061035156,486.29998779296875,486.70001220703125,226.89999389648438,24.610000610351562,27.270000457763672,-10.25,-8.890000343322754,480.48976800000014,259.8000183105469,-65.199981689453125,-2.6599998474121094,-1.359999656677246,-105.46866300001,39.9806949974032,1219.5951086505015
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2540.8,2540.8,969.6,"c(-105.471870999991, 39.9795909974324)",420.5,486.29998779296875,490.8999938964844,226.89999389648438,24.510000228881836,27.270000457763672,-10.210000038146973,-8.890000343322754,478.9017600000001,264,-65.79998779296875,-2.760000228881836,-1.3199996948242188,-105.471870999991,39.9795909974324,1219.5428011890647
2,02SL151000000000000,PIPO,CO,NA,NA,10,NA,PP1049208309,NA,NA,NA,NA,41700,lbs,48.69601,-114.7906,2526.96,2526.96,969.6,"c(-105.474869000021, 39.979371997408)",418.79998779296875,486.29998779296875,488.20001220703125,226.89999389648438,24.600000381469727,27.270000457763672,-10.229999542236328,-8.890000343322754,474.6833280000001,261.3000183105469,-67.5,-2.6700000762939453,-1.3399991989135742,-105.474869000021,39.979371997408,1219.419152320337
2,02VALLECITONCANYON0,PIPO,CO,NA,NA,13,NA,PP1324708083,NA,NA,NA,NA,105608,lbs,46.46128,-115.6303,2372.05,2372.05,1604.8,"c(-107.536561000034, 37.394041997744)",544.70001220703125,541.70001220703125,335.8999938964844,193.3000030517578,26.84000015258789,24.43000030517578,-14.109999656677246,-8.239999771118164,233.85780000000008,142.59999084472656,3,2.4099998474121094,-5.869999885559082,-107.536561000034,37.394041997744,1210.2070408642594
2,02VALLECITO80000000,PIPO,CO,NA,NA,21,NA,PP1324708083,NA,NA,NA,NA,105608,lbs,46.46128,-115.6303,2423.62,2423.62,1604.8,"c(-107.555947000013, 37.4029909976886)",531,541.70001220703125,347.6000061035156,193.3000030517578,25.829999923706055,24.43000030517578,-13.899999618530273,-8.239999771118164,249.576336,154.3000030517578,-10.70001220703125,1.3999996185302734,-5.659999847412109,-107.555947000013,37.4029909976886,1208.4713392013819
2,02VALLECITO60000000,PIPO,CO,NA,NA,25,NA,PP1324708083,NA,NA,NA,NA,105608,lbs,46.46128,-115.6303,2410.87,2410.87,1604.8,"c(-107.554225999995, 37.4116569977122)",530.20001220703125,541.70001220703125,326.20001220703125,193.3000030517578,26.110000610351562,24.43000030517578,-14.039999961853027,-8.239999771118164,245.690136,132.90000915527344,-11.5,1.6800003051757812,-5.800000190734863,-107.554225999995,37.4116569977122,1207.7220046474376
2,02VALLECITO50000000,PIPO,CO,NA,NA,21,NA,PP1324708083,NA,NA,NA,NA,105608,lbs,46.46128,-115.6303,2400.48,2400.48,1604.8,"c(-107.554450999995, 37.4148699977496)",532.29998779296875,541.70001220703125,318.8999938964844,193.3000030517578,26.200000762939453,24.43000030517578,-14.100000381469727,-8.239999771118164,242.52326400000004,125.59999084472656,-9.4000244140625,1.7700004577636719,-5.8600006103515625,-107.554450999995,37.4148699977496,1207.4050133406815
2,02PEAK2000000000000,PIEN,CO,NA,NA,25,NA,ES1548511513,NA,NA,NA,NA,36000,lbs,47.84038,-115.7277,3312.5,3312.5,865.86,"c(-106.094137000004, 39.5261499974856)",392.79998779296875,508,184,298,18.860000610351562,28.260000228881836,-14.770000457763672,-5.849999904632568,745.735872,-114,-115.20001220703125,-9.399999618530273,-8.920000553131104,-106.094137000004,39.5261499974856,1205.5855999298092
2,02VALLECITO20000000,PIPO,CO,NA,NA,4,NA,PP1324708083,NA,NA,NA,NA,105608,lbs,46.46128,-115.6303,2593.38,2593.38,1604.8,"c(-107.569444000005, 37.4279709977768)",535,541.70001220703125,323.8999938964844,193.3000030517578,24.899999618530273,24.43000030517578,-14.239999771118164,-8.239999771118164,301.31918400000006,130.59999084472656,-6.70001220703125,0.4699993133544922,-6,-107.569444000005,37.4279709977768,1205.4726147957213
2,02BEARCREEK20000000,PIEN,CO,NA,NA,25,NA,ES13247095083,NA,NA,NA,NA,102413,lbs,46.47579,-115.547,3021.26,3021.26,1548.63,"c(-107.519081000009, 37.4871429977173)",527.20001220703125,521.29998779296875,206.8000030517578,220.60000610351562,21.8700008392334,24.68000030517578,-15.489999771118164,-8.15999984741211,448.85762400000004,-13.800003051757812,5.9000244140625,-2.809999465942383,-7.329999923706055,-107.519081000009,37.4871429977173,1199.6275873239267
2,02BEARCREEK80000000,PIEN,CO,NA,NA,25,NA,ES13247095083,NA,NA,NA,NA,102413,lbs,46.47579,-115.547,3058.96,3058.96,1548.63,"c(-107.520197999934, 37.4916029977402)",524.2250061035156,521.29998779296875,193.42499923706055,220.60000610351562,21.702500343322754,24.68000030517578,-15.585000038146973,-8.15999984741211,460.348584,-27.175006866455078,2.925018310546875,-2.9774999618530273,-7.425000190734863,-107.520197999934,37.4916029977402,1199.1510813034765
2,02BEARCREEK10000000,PIEN,CO,NA,NA,25,NA,ES13247095083,NA,NA,NA,NA,102413,lbs,46.47579,-115.547,3064.33,3064.33,1548.63,"c(-107.521047, 37.4945029977484)",524.29998779296875,521.29998779296875,187.60000610351562,220.60000610351562,21.690000534057617,24.68000030517578,-15.680000305175781,-8.15999984741211,461.98535999999996,-33,3,-2.989999771118164,-7.520000457763672,-107.521047,37.4945029977484,1198.8356845838255
2,02BEARCREEK28000000,PIEN,CO,NA,NA,25,NA,ES13247105083,NA,NA,NA,NA,107900,lbs,46.43227,-115.5678,3260.59,3260.59,1694.12,"c(-107.508490999983, 37.4911649977745)",510.72499084472656,539.0999755859375,156.6500015258789,194.39999389648438,20.4975004196167,23.850000381469727,-15.920000076293945,-8.920000076293945,477.4600560000001,-37.74999237060547,-28.374984741210938,-3.3524999618530273,-7,-107.508490999983,37.4911649977745,1196.779768334313
2,02BEARCREEK21000000,PIEN,CO,NA,NA,25,NA,ES13247105083,NA,NA,NA,NA,107900,lbs,46.43227,-115.5678,3242.21,3242.21,1694.12,"c(-107.513778000051, 37.5014839976781)",510.79998779296875,539.0999755859375,159.60000610351562,194.39999389648438,20.6299991607666,23.850000381469727,-16.030000686645508,-8.920000076293945,471.8578320000001,-34.79998779296875,-28.29998779296875,-3.220001220703125,-7.1100006103515625,-107.513778000051,37.5014839976781,1195.5553287643645
2,02BEARCREEK15000000,PIEN,CO,NA,NA,25,NA,ES13247105083,NA,NA,NA,NA,107900,lbs,46.43227,-115.5678,3136.65,3136.65,1694.12,"c(-107.51826100001, 37.5019029976757)",517.4499969482422,539.0999755859375,177.72500228881836,194.39999389648438,21.1875,23.850000381469727,-15.90750002861023,-8.920000076293945,439.6831440000001,-16.674991607666016,-21.649978637695312,-2.6625003814697266,-6.987499952316284,-107.51826100001,37.5019029976757,1195.3103164976949
2,02BEARCREEK18000000,PIEN,CO,NA,NA,25,NA,ES13247105083,NA,NA,NA,NA,107900,lbs,46.43227,-115.5678,3194.43,3194.43,1694.12,"c(-107.515015999979, 37.5068999977279)",514.5000076293945,539.0999755859375,166.9000015258789,194.39999389648438,20.734999656677246,23.850000381469727,-15.980000019073486,-8.920000076293945,457.294488,-27.49999237060547,-24.59996795654297,-3.1150007247924805,-7.059999942779541,-107.515015999979,37.5068999977279,1194.9830497864336
2,02BIGFISH2000000000,PIEN,CO,NA,NA,28,NA,ES1508222095083,NA,NA,NA,NA,9100,lbs,48.60974,-116.0372,2983.84,2983.84,678.86,"c(-107.237985999952, 39.9976089973987)",437.5999984741211,492.1000061035156,273,332.79998779296875,21.372499465942383,28.579999923706055,-14.59500002861023,-5.539999961853027,702.557904,-59.79998779296875,-54.50000762939453,-7.207500457763672,-9.055000066757202,-107.237985999952,39.9976089973987,1185.9383296964106
2,02BIGFISH2000000000,PIEN,CO,NA,NA,17,NA,ES1508222095083,NA,NA,NA,NA,9100,lbs,48.60974,-116.0372,2971.66,2971.66,678.86,"c(-107.239965300004, 39.998111497443)",436.875,492.1000061035156,271.75,332.79998779296875,21.422499656677246,28.579999923706055,-14.615000009536743,-5.539999961853027,698.8454399999999,-61.04998779296875,-55.225006103515625,-7.157500267028809,-9.075000047683716,-107.239965300004,39.998111497443,1185.7991629196558
2,02BIGFISH0000000000,PIEN,CO,NA,NA,19,NA,ES1502222088003,NA,NA,NA,NA,9100,lbs,48.60974,-116.0372,2890.89,2890.89,678.86,"c(-107.233896000048, 40.0092109974259)",444.70001220703125,492.1000061035156,284,332.79998779296875,21.979999542236328,28.579999923706055,-14.489999771118164,-5.539999961853027,674.2267439999999,-48.79998779296875,-47.399993896484375,-6.600000381469727,-8.949999809265137,-107.233896000048,40.0092109974259,1185.0484413786794
